number               collision            collision_obst       flowtime             makespan             run_time             success              sum_of_dists         max_dist            
80                   0                    0                    318                  8                    0.002                100                  297.0                8.0                 
80                   0                    0                    394                  9                    0.003                100                  362.0                8.0                 
80                   0                    0                    346                  9                    0.002                100                  330.0                8.0                 
80                   0                    0                    289                  8                    0.002                100                  277.0                7.0                 
80                   0                    0                    336                  8                    0.002                100                  321.0                8.0                 
80                   0                    0                    345                  8                    0.002                100                  324.0                8.0                 
80                   0                    0                    329                  8                    0.002                100                  316.0                8.0                 
80                   0                    0                    306                  9                    0.002                100                  292.0                9.0                 
80                   0                    0                    377                  10                   0.003                100                  351.0                9.0                 
80                   0                    0                    283                  8                    0.002                100                  259.0                8.0                 
80                   0                    0                    334                  8                    0.002                100                  306.0                8.0                 
80                   0                    0                    320                  9                    0.002                100                  303.0                8.0                 
80                   0                    0                    415                  9                    0.003                100                  378.0                9.0                 
80                   0                    0                    354                  9                    0.002                100                  331.0                9.0                 
80                   0                    0                    516                  13                   0.004                100                  459.0                12.0                
80                   0                    0                    368                  9                    0.002                100                  348.0                9.0                 
80                   0                    0                    364                  10                   0.003                100                  343.0                9.0                 
80                   0                    0                    369                  11                   0.003                100                  341.0                10.0                
80                   0                    0                    292                  7                    0.002                100                  276.0                7.0                 
80                   0                    0                    452                  10                   0.004                100                  435.0                10.0                
80                   0                    0                    283                  8                    0.002                100                  277.0                7.0                 
80                   0                    0                    319                  8                    0.002                100                  308.0                8.0                 
80                   0                    0                    313                  11                   0.002                100                  284.0                10.0                
80                   0                    0                    437                  10                   0.003                100                  400.0                9.0                 
80                   0                    0                    330                  10                   0.003                100                  289.0                9.0                 
80                   0                    0                    368                  9                    0.002                100                  329.0                8.0                 
80                   0                    0                    319                  8                    0.002                100                  302.0                7.0                 
80                   0                    0                    294                  10                   0.003                100                  277.0                9.0                 
80                   0                    0                    491                  11                   0.003                100                  454.0                10.0                
80                   0                    0                    317                  9                    0.003                100                  300.0                9.0                 
80                   0                    0                    398                  12                   0.003                100                  347.0                11.0                
80                   0                    0                    290                  7                    0.002                100                  269.0                7.0                 
80                   0                    0                    513                  12                   0.003                100                  479.0                11.0                
80                   0                    0                    318                  10                   0.002                100                  304.0                8.0                 
80                   0                    0                    502                  11                   0.002                100                  475.0                10.0                
80                   0                    0                    336                  9                    0.002                100                  319.0                8.0                 
80                   0                    0                    304                  8                    0.002                100                  289.0                8.0                 
80                   0                    0                    297                  8                    0.002                100                  285.0                7.0                 
80                   0                    0                    268                  7                    0.002                100                  258.0                7.0                 
80                   0                    0                    416                  12                   0.003                100                  390.0                10.0                
80                   0                    0                    343                  8                    0.002                100                  329.0                8.0                 
80                   0                    0                    545                  13                   0.003                100                  516.0                11.0                
80                   0                    0                    418                  11                   0.003                100                  398.0                10.0                
80                   0                    0                    406                  10                   0.003                100                  383.0                9.0                 
80                   0                    0                    348                  7                    0.002                100                  343.0                7.0                 
80                   0                    0                    562                  13                   0.005                100                  517.0                13.0                
80                   0                    0                    363                  11                   0.002                100                  317.0                10.0                
80                   0                    0                    413                  11                   0.003                100                  379.0                11.0                
80                   0                    0                    383                  11                   0.003                100                  356.0                10.0                
80                   0                    0                    318                  9                    0.003                100                  299.0                9.0                 
80                   0                    0                    328                  8                    0.002                100                  305.0                7.0                 
80                   0                    0                    617                  15                   0.004                100                  576.0                13.0                
80                   0                    0                    392                  12                   0.003                100                  367.0                11.0                
80                   0                    0                    268                  6                    0.001                100                  253.0                6.0                 
80                   0                    0                    309                  8                    0.002                100                  284.0                8.0                 
80                   0                    0                    293                  9                    0.002                100                  279.0                8.0                 
80                   0                    0                    345                  9                    0.002                100                  333.0                9.0                 
80                   0                    0                    452                  10                   0.002                100                  419.0                9.0                 
80                   0                    0                    449                  10                   0.002                100                  418.0                10.0                
80                   0                    0                    345                  9                    0.002                100                  304.0                9.0                 
80                   0                    0                    436                  12                   0.002                100                  408.0                11.0                
80                   0                    0                    354                  8                    0.002                100                  330.0                7.0                 
80                   0                    0                    427                  10                   0.003                100                  404.0                10.0                
80                   0                    0                    319                  7                    0.002                100                  312.0                7.0                 
80                   0                    0                    299                  7                    0.002                100                  280.0                7.0                 
80                   0                    0                    342                  10                   0.003                100                  323.0                9.0                 
80                   0                    0                    532                  11                   0.003                100                  507.0                10.0                
80                   0                    0                    346                  9                    0.002                100                  324.0                8.0                 
80                   0                    0                    331                  11                   0.003                100                  308.0                9.0                 
80                   0                    0                    355                  9                    0.002                100                  339.0                8.0                 
80                   0                    0                    346                  10                   0.003                100                  331.0                9.0                 
80                   0                    0                    307                  8                    0.002                100                  288.0                7.0                 
80                   0                    0                    470                  13                   0.005                100                  438.0                12.0                
80                   0                    0                    406                  10                   0.003                100                  367.0                9.0                 
80                   0                    0                    462                  10                   0.003                100                  423.0                10.0                
80                   0                    0                    513                  12                   0.004                100                  499.0                11.0                
80                   0                    0                    368                  9                    0.002                100                  345.0                8.0                 
80                   0                    0                    393                  8                    0.002                100                  374.0                8.0                 
80                   0                    0                    355                  8                    0.002                100                  337.0                8.0                 
80                   0                    0                    321                  8                    0.002                100                  313.0                8.0                 
80                   0                    0                    327                  8                    0.002                100                  309.0                8.0                 
80                   0                    0                    515                  13                   0.003                100                  465.0                12.0                
80                   0                    0                    502                  12                   0.003                100                  442.0                11.0                
80                   0                    0                    346                  8                    0.002                100                  328.0                8.0                 
80                   0                    0                    331                  9                    0.002                100                  315.0                8.0                 
80                   0                    0                    336                  8                    0.002                100                  325.0                7.0                 
80                   0                    0                    375                  9                    0.002                100                  340.0                9.0                 
80                   0                    0                    413                  12                   0.003                100                  382.0                11.0                
80                   0                    0                    348                  9                    0.002                100                  328.0                8.0                 
80                   0                    0                    308                  9                    0.003                100                  293.0                8.0                 
80                   0                    0                    453                  10                   0.003                100                  437.0                9.0                 
80                   0                    0                    391                  10                   0.003                100                  384.0                10.0                
80                   0                    0                    273                  10                   0.002                100                  256.0                10.0                
80                   0                    0                    336                  9                    0.003                100                  311.0                9.0                 
80                   0                    0                    403                  10                   0.002                100                  372.0                9.0                 
80                   0                    0                    395                  10                   0.002                100                  368.0                9.0                 
80                   0                    0                    324                  8                    0.002                100                  303.0                7.0                 
80                   0                    0                    340                  9                    0.003                100                  317.0                9.0                 
80                   0                    0                    377                  9                    0.003                100                  348.0                9.0                 
80                   0                    0                    360                  8                    0.002                100                  349.0                8.0                 
80                   0                    0                    320                  8                    0.002                100                  306.0                8.0                 
80                   0                    0                    279                  8                    0.002                100                  273.0                7.0                 
80                   0                    0                    414                  11                   0.003                100                  388.0                10.0                
80                   0                    0                    350                  9                    0.002                100                  314.0                9.0                 
80                   0                    0                    346                  9                    0.003                100                  331.0                9.0                 
80                   0                    0                    323                  10                   0.002                100                  301.0                9.0                 
80                   0                    0                    467                  12                   0.003                100                  433.0                11.0                
80                   0                    0                    328                  8                    0.002                100                  309.0                7.0                 
80                   0                    0                    453                  10                   0.002                100                  420.0                9.0                 
80                   0                    0                    384                  9                    0.002                100                  372.0                9.0                 
80                   0                    0                    340                  9                    0.002                100                  306.0                8.0                 
80                   0                    0                    318                  8                    0.002                100                  302.0                8.0                 
80                   0                    0                    286                  8                    0.002                100                  268.0                8.0                 
80                   0                    0                    276                  9                    0.002                100                  258.0                8.0                 
80                   0                    0                    411                  13                   0.004                100                  399.0                12.0                
80                   0                    0                    350                  10                   0.002                100                  332.0                10.0                
80                   0                    0                    349                  9                    0.002                100                  317.0                8.0                 
80                   0                    0                    351                  10                   0.002                100                  327.0                9.0                 
80                   0                    0                    411                  10                   0.002                100                  395.0                9.0                 
80                   0                    0                    389                  11                   0.004                100                  363.0                11.0                
80                   0                    0                    341                  9                    0.002                100                  329.0                9.0                 
80                   0                    0                    316                  8                    0.002                100                  313.0                8.0                 
80                   0                    0                    250                  7                    0.002                100                  245.0                7.0                 
80                   0                    0                    339                  10                   0.002                100                  320.0                8.0                 
80                   0                    0                    360                  9                    0.002                100                  345.0                8.0                 
80                   0                    0                    287                  8                    0.002                100                  281.0                7.0                 
80                   0                    0                    326                  10                   0.003                100                  302.0                9.0                 
80                   0                    0                    422                  11                   0.003                100                  389.0                9.0                 
80                   0                    0                    473                  11                   0.003                100                  447.0                9.0                 
80                   0                    0                    271                  7                    0.002                100                  260.0                7.0                 
80                   0                    0                    296                  9                    0.002                100                  288.0                9.0                 
80                   0                    0                    324                  8                    0.002                100                  298.0                8.0                 
80                   0                    0                    401                  9                    0.002                100                  367.0                8.0                 
80                   0                    0                    338                  9                    0.002                100                  310.0                8.0                 
80                   0                    0                    304                  9                    0.002                100                  289.0                8.0                 
80                   0                    0                    363                  11                   0.003                100                  316.0                9.0                 
80                   0                    0                    353                  11                   0.002                100                  315.0                10.0                
80                   0                    0                    319                  9                    0.003                100                  293.0                9.0                 
80                   0                    0                    311                  8                    0.004                100                  286.0                7.0                 
80                   0                    0                    337                  9                    0.002                100                  324.0                8.0                 
80                   0                    0                    287                  11                   0.005                100                  270.0                11.0                
80                   0                    0                    457                  11                   0.003                100                  430.0                10.0                
80                   0                    0                    306                  8                    0.002                100                  292.0                7.0                 
80                   0                    0                    386                  9                    0.002                100                  354.0                8.0                 
80                   0                    0                    368                  10                   0.003                100                  357.0                9.0                 
80                   0                    0                    386                  10                   0.003                100                  356.0                9.0                 
80                   0                    0                    555                  13                   0.004                100                  516.0                13.0                
80                   0                    0                    372                  10                   0.002                100                  355.0                9.0                 
80                   0                    0                    404                  12                   0.002                100                  375.0                12.0                
80                   0                    0                    358                  10                   0.002                100                  337.0                8.0                 
80                   0                    0                    317                  8                    0.002                100                  302.0                8.0                 
80                   0                    0                    387                  10                   0.003                100                  360.0                10.0                
80                   0                    0                    334                  9                    0.002                100                  317.0                8.0                 
80                   0                    0                    295                  8                    0.002                100                  273.0                7.0                 
80                   0                    0                    404                  10                   0.002                100                  376.0                8.0                 
80                   0                    0                    278                  7                    0.002                100                  266.0                7.0                 
80                   0                    0                    288                  8                    0.002                100                  279.0                7.0                 
80                   0                    0                    334                  10                   0.003                100                  329.0                9.0                 
80                   0                    0                    360                  12                   0.004                100                  320.0                11.0                
80                   0                    0                    309                  8                    0.002                100                  291.0                8.0                 
80                   0                    0                    292                  8                    0.002                100                  268.0                8.0                 
80                   0                    0                    289                  9                    0.003                100                  273.0                9.0                 
80                   0                    0                    394                  11                   0.003                100                  371.0                11.0                
80                   0                    0                    415                  11                   0.003                100                  398.0                10.0                
80                   0                    0                    282                  7                    0.002                100                  268.0                7.0                 
80                   0                    0                    383                  9                    0.002                100                  357.0                8.0                 
80                   0                    0                    403                  9                    0.003                100                  385.0                9.0                 
80                   0                    0                    374                  9                    0.002                100                  357.0                9.0                 
80                   0                    0                    350                  9                    0.003                100                  327.0                9.0                 
80                   0                    0                    413                  10                   0.003                100                  402.0                10.0                
80                   0                    0                    375                  10                   0.002                100                  353.0                9.0                 
80                   0                    0                    359                  9                    0.002                100                  346.0                9.0                 
80                   0                    0                    384                  9                    0.003                100                  361.0                9.0                 
80                   0                    0                    298                  8                    0.002                100                  280.0                8.0                 
80                   0                    0                    305                  8                    0.002                100                  289.0                8.0                 
80                   0                    0                    340                  10                   0.002                100                  329.0                10.0                
80                   0                    0                    439                  11                   0.003                100                  425.0                10.0                
80                   0                    0                    489                  10                   0.003                100                  468.0                10.0                
80                   0                    0                    387                  12                   0.003                100                  360.0                10.0                
80                   0                    0                    431                  12                   0.003                100                  407.0                11.0                
80                   0                    0                    361                  9                    0.002                100                  340.0                8.0                 
80                   0                    0                    280                  7                    0.002                100                  261.0                7.0                 
80                   0                    0                    652                  14                   0.004                100                  605.0                13.0                
80                   0                    0                    358                  9                    0.002                100                  336.0                7.0                 
80                   0                    0                    295                  8                    0.002                100                  275.0                7.0                 
80                   0                    0                    330                  9                    0.002                100                  319.0                9.0                 
80                   0                    0                    373                  11                   0.003                100                  352.0                10.0                
80                   0                    0                    414                  12                   0.003                100                  394.0                10.0                
80                   0                    0                    387                  10                   0.002                100                  352.0                8.0                 
80                   0                    0                    383                  10                   0.004                100                  361.0                10.0                
80                   0                    0                    389                  11                   0.004                100                  350.0                10.0                
80                   0                    0                    438                  12                   0.004                100                  392.0                11.0                
80                   0                    0                    394                  10                   0.003                100                  376.0                10.0                
80                   0                    0                    281                  8                    0.002                100                  261.0                8.0                 
80                   0                    0                    282                  8                    0.002                100                  273.0                7.0                 
80                   0                    0                    311                  11                   0.003                100                  301.0                10.0                
80                   0                    0                    391                  9                    0.002                100                  365.0                9.0                 
80                   0                    0                    445                  11                   0.003                100                  424.0                10.0                
90                   0                    0                    301                  8                    0.003                100                  301.0                8.0                 
90                   0                    0                    305                  8                    0.003                100                  284.0                7.0                 
90                   0                    0                    416                  9                    0.003                100                  378.0                9.0                 
90                   0                    0                    414                  13                   0.004                100                  364.0                13.0                
90                   0                    0                    418                  10                   0.003                100                  398.0                9.0                 
90                   0                    0                    367                  8                    0.003                100                  342.0                8.0                 
90                   0                    0                    373                  9                    0.003                100                  357.0                8.0                 
90                   0                    0                    445                  10                   0.003                100                  400.0                9.0                 
90                   0                    0                    407                  11                   0.003                100                  378.0                9.0                 
90                   0                    0                    367                  9                    0.003                100                  342.0                9.0                 
90                   0                    0                    405                  9                    0.003                100                  386.0                9.0                 
90                   0                    0                    460                  10                   0.004                100                  403.0                9.0                 
90                   0                    0                    270                  6                    0.002                100                  267.0                6.0                 
90                   0                    0                    413                  10                   0.003                100                  372.0                9.0                 
90                   0                    0                    494                  11                   0.003                100                  435.0                9.0                 
90                   0                    0                    458                  11                   0.003                100                  422.0                10.0                
90                   0                    0                    328                  8                    0.002                100                  305.0                7.0                 
90                   0                    0                    533                  11                   0.004                100                  494.0                10.0                
90                   0                    0                    400                  9                    0.003                100                  372.0                8.0                 
90                   0                    0                    343                  8                    0.003                100                  313.0                8.0                 
90                   0                    0                    353                  12                   0.005                100                  333.0                10.0                
90                   0                    0                    325                  8                    0.002                100                  306.0                6.0                 
90                   0                    0                    310                  8                    0.004                100                  299.0                8.0                 
90                   0                    0                    380                  10                   0.003                100                  365.0                8.0                 
90                   0                    0                    298                  7                    0.002                100                  280.0                7.0                 
90                   0                    0                    351                  8                    0.003                100                  328.0                7.0                 
90                   0                    0                    480                  10                   0.003                100                  449.0                9.0                 
90                   0                    0                    368                  8                    0.003                100                  349.0                8.0                 
90                   0                    0                    369                  10                   0.003                100                  346.0                8.0                 
90                   0                    0                    631                  13                   0.004                100                  593.0                11.0                
90                   0                    0                    419                  8                    0.003                100                  390.0                8.0                 
90                   0                    0                    506                  12                   0.005                100                  460.0                11.0                
90                   0                    0                    381                  10                   0.004                100                  349.0                10.0                
90                   0                    0                    378                  9                    0.003                100                  358.0                8.0                 
90                   0                    0                    425                  9                    0.003                100                  384.0                8.0                 
90                   0                    0                    358                  8                    0.003                100                  330.0                8.0                 
90                   0                    0                    339                  8                    0.002                100                  330.0                7.0                 
90                   0                    0                    368                  9                    0.003                100                  340.0                8.0                 
90                   0                    0                    338                  8                    0.002                100                  319.0                7.0                 
90                   0                    0                    402                  10                   0.004                100                  370.0                9.0                 
90                   0                    0                    316                  8                    0.003                100                  293.0                7.0                 
